,rt,response,subj_idx,condition,correct,stimulus
569,0.2627815,1,2,1,0,0
570,0.3198687,1,2,1,1,1
571,NA,0,2,1,1,0
572,NA,0,2,1,1,0
573,0.2805448,1,2,1,1,1
574,0.2964288,1,2,1,1,1
575,0.2870763,1,2,1,1,1
576,0.3198513,1,2,1,1,1
577,0.2530156,1,2,1,1,1
578,0.2886748,1,2,1,1,1
579,0.2973509,1,2,1,1,1
580,0.3336074,1,2,1,1,1
581,0.2976361,1,2,1,1,1
582,0.3153037,1,2,1,1,1
583,NA,0,2,1,1,0
584,0.3555964,1,2,1,1,1
585,0.2737429,1,2,1,1,1
586,0.2762025,1,2,1,1,1
587,0.3270918,1,2,1,1,1
588,0.2008359,1,2,1,1,1
589,NA,0,2,1,0,1
590,NA,0,2,1,1,0
591,NA,0,2,1,0,1
592,NA,0,2,1,1,0
593,0.3099331,1,2,1,1,1
594,NA,0,2,1,1,0
595,0.2127137,1,2,1,1,1
596,0.2634503,1,2,1,1,1
597,0.2589129,1,2,1,1,1
598,0.2874837,1,2,1,1,1
599,0.2915656,1,2,1,1,1
600,0.3321556,1,2,1,1,1
601,0.2897031,1,2,1,1,1
602,0.3571686,1,2,1,1,1
603,0.2794911,1,2,1,1,1
604,NA,0,2,1,0,1
605,0.2756454,1,2,1,0,0
606,0.2564043,1,2,1,1,1
607,0.3168566,1,2,1,1,1
608,0.3130545,1,2,1,1,1
609,0.3057371,1,2,1,1,1
610,NA,0,2,1,1,0
611,0.2894445,1,2,1,1,1
612,0.3307211,1,2,1,1,1
613,0.2996746,1,2,1,1,1
614,0.3121641,1,2,1,1,1
615,0.2335674,1,2,1,0,0
616,0.3723486,1,2,1,1,1
617,NA,0,2,1,1,0
618,0.3784535,1,2,1,1,1
619,0.3299703,1,2,1,1,1
620,0.3413978,1,2,1,1,1
621,0.2193829,1,2,1,1,1
622,0.2589806,1,2,1,1,1
623,NA,0,2,1,1,0
624,0.247463,1,2,1,1,1
625,0.2807207,1,2,1,1,1
626,0.310119,1,2,1,1,1
627,0.3267177,1,2,1,1,1
628,0.3231539,1,2,1,1,1
629,0.29383,1,2,1,1,1
630,NA,0,2,1,1,0
631,0.3092368,1,2,1,1,1
632,NA,0,2,1,1,0
633,NA,0,2,1,1,0
634,0.3195308,1,2,1,1,1
635,NA,0,2,1,1,0
636,0.2846633,1,2,1,1,1
637,NA,0,2,1,1,0
638,0.2475194,1,2,1,1,1
639,0.3742344,1,2,1,1,1
640,NA,0,2,1,1,0
641,NA,0,3,1,0,1
642,NA,0,3,1,0,1
643,0.2613624,1,3,1,1,1
644,NA,0,3,1,1,0
645,0.2670406,1,3,1,1,1
646,0.3448823,1,3,1,1,1
647,0.2650844,1,3,1,1,1
648,0.2925204,1,3,1,1,1
649,0.3127134,1,3,1,1,1
650,0.2689353,1,3,1,1,1
651,0.2812645,1,3,1,1,1
652,0.279034,1,3,1,1,1
653,0.2525193,1,3,1,1,1
654,0.2564806,1,3,1,1,1
655,0.2781741,1,3,1,1,1
656,0.2711308,1,3,1,1,1
657,0.2942789,1,3,1,0,0
658,0.2466546,1,3,1,1,1
659,NA,0,3,1,1,0
660,NA,0,3,1,0,1
661,0.338573,1,3,1,1,1
662,0.3471618,1,3,1,1,1
663,0.2867853,1,3,1,0,0
664,NA,0,3,1,0,1
665,0.33555,1,3,1,0,0
666,NA,0,3,1,0,1
667,NA,0,3,1,1,0
668,0.2523723,1,3,1,1,1
669,NA,0,3,1,0,1
670,0.2738221,1,3,1,1,1
671,0.2713843,1,3,1,1,1
672,NA,0,3,1,1,0
673,0.3525462,1,3,1,1,1
674,NA,0,3,1,1,0
675,0.2511624,1,3,1,1,1
676,0.3234494,1,3,1,1,1
677,0.2732473,1,3,1,1,1
678,0.2920484,1,3,1,1,1
679,0.2967134,1,3,1,0,0
680,0.2998615,1,3,1,1,1
681,NA,0,3,1,1,0
682,0.2604081,1,3,1,1,1
683,0.240062,1,3,1,0,0
684,0.316857,1,3,1,1,1
685,0.3573149,1,3,1,1,1
686,0.3712392,1,3,1,1,1
687,0.3171548,1,3,1,1,1
688,0.312621,1,3,1,1,1
689,NA,0,3,1,1,0
690,0.3066495,1,3,1,1,1
691,NA,0,3,1,1,0
692,NA,0,3,1,1,0
693,0.3360466,1,3,1,1,1
694,0.3121885,1,3,1,1,1
695,0.2553526,1,3,1,1,1
696,0.2531629,1,3,1,1,1
697,0.2396589,1,3,1,1,1
698,0.2544428,1,3,1,1,1
699,0.240393,1,3,1,1,1
700,0.1232171,1,3,1,1,1
701,0.1703777,1,3,1,1,1
702,0.2937136,1,3,1,1,1
703,0.2669928,1,3,1,0,0
704,0.2779247,1,3,1,1,1
705,0.1077487,1,3,1,1,1
706,0.2690677,1,3,1,1,1
707,0.3173336,1,3,1,1,1
708,NA,0,3,1,1,0
709,0.28193,1,3,1,1,1
710,NA,0,3,1,1,0
711,0.3346805,1,3,1,1,1
712,0.3365277,1,3,1,1,1
713,NA,0,3,1,1,0
714,0.3044941,1,3,1,0,0
715,0.3664956,1,3,1,1,1
716,NA,0,3,1,1,0
717,0.3392041,1,3,1,1,1
718,0.3287435,1,3,1,1,1
719,0.3153718,1,3,1,1,1
720,0.2967016,1,3,1,1,1
721,0.2864249,1,3,1,0,0
722,0.2792191,1,3,1,1,1
723,0.2850544,1,3,1,1,1
724,0.3554307,1,3,1,1,1
725,0.2579125,1,3,1,1,1
726,0.2705368,1,3,1,1,1
727,0.2743982,1,3,1,1,1
728,NA,0,3,1,1,0
729,NA,0,3,1,1,0
730,0.3620761,1,3,1,1,1
731,NA,0,3,1,1,0
732,NA,0,3,1,1,0
733,0.2691017,1,3,1,1,1
734,0.3839975,1,3,1,1,1
735,0.2528073,1,3,1,1,1
736,0.2721725,1,3,1,1,1
737,0.2669086,1,3,1,1,1
738,0.2645558,1,3,1,1,1
739,0.2961433,1,3,1,1,1
740,0.2666925,1,3,1,1,1
741,0.2375987,1,3,1,1,1
742,0.2571061,1,3,1,1,1
743,0.2509754,1,3,1,0,0
744,0.344552,1,3,1,1,1
745,0.3150653,1,3,1,1,1
746,0.2881596,1,3,1,1,1
747,0.2594982,1,3,1,1,1
748,0.2995868,1,3,1,1,1
749,0.2881936,1,3,1,1,1
750,0.2798256,1,3,1,0,0
751,0.2370339,1,3,1,1,1
752,NA,0,3,1,1,0
753,0.2790264,1,3,1,1,1
754,NA,0,3,1,1,0
755,0.2803765,1,3,1,1,1
756,0.3150789,1,3,1,1,1
757,0.2460498,1,3,1,1,1
758,0.2723993,1,3,1,1,1
759,0.293391,1,3,1,1,1
760,0.2766741,1,3,1,1,1
761,0.2649382,1,3,1,1,1
762,0.2822527,1,3,1,1,1
763,0.276544,1,3,1,1,1
764,0.271847,1,3,1,1,1
765,0.2552965,1,3,1,0,0
766,0.300959,1,3,1,1,1
767,0.2813708,1,3,1,1,1
768,0.3364628,1,3,1,1,1
769,0.2870356,1,3,1,1,1
770,NA,0,3,1,1,0
771,0.3023838,1,3,1,1,1
772,0.2748828,1,3,1,1,1
773,0.2737126,1,3,1,1,1
774,0.3080796,1,3,1,1,1
775,NA,0,3,1,1,0
776,0.2942179,1,3,1,1,1
777,NA,0,3,1,1,0
778,0.3422046,1,3,1,1,1
779,0.352212,1,3,1,1,1
780,0.3638307,1,3,1,1,1
781,0.3304538,1,3,1,1,1
782,0.2874601,1,3,1,1,1
783,0.2604397,1,3,1,0,0
784,NA,0,3,1,0,1
785,0.2974064,1,3,1,1,1
786,0.3026947,1,3,1,1,1
787,0.2807517,1,3,1,1,1
788,0.3279004,1,3,1,1,1
789,0.2896868,1,3,1,1,1
790,NA,0,3,1,1,0
791,0.2817328,1,3,1,1,1
792,NA,0,3,1,1,0
793,NA,0,3,1,1,0
794,0.2998705,1,3,1,1,1
795,NA,0,3,1,1,0
796,0.3348677,1,3,1,1,1
797,NA,0,3,1,1,0
798,0.2540438,1,3,1,1,1
799,0.268658,1,3,1,1,1
800,NA,0,3,1,1,0
801,NA,0,4,1,0,1
802,0.2463236,1,4,1,1,1
803,0.2985979,1,4,1,1,1
804,NA,0,4,1,1,0
805,0.2379576,1,4,1,1,1
806,0.2378472,1,4,1,1,1
807,0.1294054,1,4,1,1,1
808,0.2451825,1,4,1,1,1
